 row column   gen seedrate lincol linrow rancol ranrow fixrow1          x site  yield
  23      4    Yandee       30    0.5   0.90      4     23       2 -1.1694215   11     NA
  24      4 Illyarrie       50    0.5   1.00      4     24       3  0.8305785   11 0.9315
  25      4 Illyarrie       40    0.5   1.10      4     25       4 -0.1694215   11 1.0254
  26      4   84L:439       60    0.5   1.20      4     26       1  1.8305785   11 1.1491
  27      4    Merrit       30    0.5   1.30      4     27       2 -1.1694215   11 0.7256
   1      5    Merrit       40    1.5  -1.30      5      1       4 -0.1694215   11 1.3578
   2      5    Yorrel       40    1.5  -1.20      5      2       1 -0.1694215   11 1.2205
   3      5    Warrah       50    1.5  -1.10      5      3       2  0.8305785   11 0.8931
   4      5   84L:439       50    1.5  -1.00      5      4       3  0.8305785   11 0.7485
   5      5  Gungurru       20    1.5  -0.90      5      5       4 -2.1694215   11 0.9655
   6      5     Danja       30    1.5  -0.80      5      6       1 -1.1694215   11 0.6248
   7      5    Yandee       60    1.5  -0.70      5      7       2  1.8305785   11 1.1883
   8      5    Merrit       60    1.5  -0.60      5      8       3  1.8305785   11 1.4931
   9      5    Yandee       50    1.5  -0.50      5      9       4  0.8305785   11 0.9364
  10      5   Unicrop       70    1.5  -0.40      5     10       1  2.8305785   11 0.5345
  11      5     Danja       70    1.5  -0.30      5     11       2  2.8305785   11 1.2396
  12      5     Danja       20    1.5  -0.20      5     12       3 -2.1694215   11 0.8318
  13      5  Gungurru       70    1.5  -0.10      5     13       4  2.8305785   11 1.5343
  14      5    Yorrel       50    1.5   0.00      5     14       1  0.8305785   11 0.9128
  15      5  Gungurru       40    1.5   0.10      5     15       2 -0.1694215   11 1.0364
  16      5   84L:439       60    1.5   0.20      5     16       3  1.8305785   11 1.1134
  17      5 Illyarrie       40    1.5   0.30      5     17       4 -0.1694215   11 1.2521
  18      5   Unicrop       40    1.5   0.40      5     18       1 -0.1694215   11 1.0019
  19      5    Yandee       20    1.5   0.50      5     19       2 -2.1694215   11     NA
  20      5     Danja       40    1.5   0.60      5     20       3 -0.1694215   11 1.4923
  21      5   Unicrop       60    1.5   0.70      5     21       4  1.8305785   11 1.4981
  22      5   84L:439       30    1.5   0.80      5     22       1 -1.1694215   11 0.7033
  23      5    Warrah       40    1.5   0.90      5     23       2 -0.1694215   11 0.9536
  24      5     Danja       50    1.5   1.00      5     24       3  0.8305785   11 1.0246
  25      5    Merrit       50    1.5   1.10      5     25       4  0.8305785   11 0.9308
  26      5   84L:439       40    1.5   1.20      5     26       1 -0.1694215   11 0.6936
  27      5     Danja       50    1.5   1.30      5     27       2  0.8305785   11 1.2628
   1      6    Merrit       50    2.5  -1.30      6      1       4  0.8305785   11 1.0586
   2      6    Yorrel       70    2.5  -1.20      6      2       1  2.8305785   11 0.9023
   3      6    Merrit       70    2.5  -1.10      6      3       2  2.8305785   11 1.4679
   4      6 Illyarrie       70    2.5  -1.00      6      4       3  2.8305785   11 1.3386
   5      6   Unicrop       20    2.5  -0.90      6      5       4 -2.1694215   11 0.8953
   6      6 Illyarrie       20    2.5  -0.80      6      6       1 -2.1694215   11 0.4659
   7      6    Warrah       70    2.5  -0.70      6      7       2  2.8305785   11 1.0610
   8      6    Yorrel       20    2.5  -0.60      6      8       3 -2.1694215   11 1.1956
   9      6    Yandee       30    2.5  -0.50      6      9       4 -1.1694215   11 1.2931
  10      6    Warrah       20    2.5  -0.40      6     10       1 -2.1694215   11 0.5075
  11      6   Unicrop       30    2.5  -0.30      6     11       2 -1.1694215   11 1.3661
  12      6   84L:439       20    2.5  -0.20      6     12       3 -2.1694215   11 0.4706
  13      6   Unicrop       50    2.5  -0.10      6     13       4  0.8305785   11 0.9813
  14      6    Yorrel       60    2.5   0.00      6     14       1  1.8305785   11 1.2624
  15      6    Yorrel       30    2.5   0.10      6     15       2 -1.1694215   11 0.9671
  16      6 Illyarrie       60    2.5   0.20      6     16       3  1.8305785   11 1.1474
  17      6    Merrit       30    2.5   0.30      6     17       4 -1.1694215   11 1.1241
  18      6  Gungurru       30    2.5   0.40      6     18       1 -1.1694215   11     NA
  19      6    Warrah       60    2.5   0.50      6     19       2  1.8305785   11     NA
  20      6    Warrah       30    2.5   0.60      6     20       3 -1.1694215   11 1.1058
  21      6 Illyarrie       50    2.5   0.70      6     21       4  0.8305785   11 1.3666
  22      6     Danja       60    2.5   0.80      6     22       1  1.8305785   11 1.0884
  23      6    Yandee       70    2.5   0.90      6     23       2  2.8305785   11 1.1109
  24      6  Gungurru       60    2.5   1.00      6     24       3  1.8305785   11 1.4604
  25      6 Illyarrie       30    2.5   1.10      6     25       4 -1.1694215   11 1.3805
  26      6    Merrit       20    2.5   1.20      6     26       1 -2.1694215   11 0.4463
  27      6   84L:439       70    2.5   1.30      6     27       2  2.8305785   11 1.4523
